Episode,Total_Reward,Steps,Goal_Reached,Outcome,Epsilon,Maximum_Q_Change,Success,Rolling_Average_Reward,Rolling_Average_Steps,Rolling_Success_Rate,Rolling_Average_Q_Change
1357,93,8,True,Goal reached,0.05,0.0,1,92.03,8.53,100.0,0.029803858719890358
1358,93,8,True,Goal reached,0.05,0.0,1,92.03,8.53,100.0,0.029803858719890358
1359,91,10,True,Goal reached,0.05,0.003032040656250956,1,92.06,8.54,100.0,0.029223506589192424
1360,93,8,True,Goal reached,0.05,0.0,1,92.08,8.52,100.0,0.029149798372610006
1361,93,8,True,Goal reached,0.05,0.0,1,92.08,8.52,100.0,0.029149798372610006
1362,89,12,True,Goal reached,0.05,0.029241338851107912,1,92.06,8.54,100.0,0.029354016806324098
1363,93,8,True,Goal reached,0.05,0.0,1,92.16,8.52,100.0,0.02913313697528487
1364,93,8,True,Goal reached,0.05,0.0,1,92.16,8.52,100.0,0.02913313697528487
1365,93,8,True,Goal reached,0.05,0.0,1,92.16,8.52,100.0,0.02913313697528487
1366,87,14,True,Goal reached,0.05,3.3248099339825963,1,92.1,8.58,100.0,0.06238123631511083
1367,88,9,True,Goal reached,0.05,0.017843183037115296,1,92.09,8.55,100.0,0.03787485100025119
1368,91,10,True,Goal reached,0.05,0.011868061416592468,1,92.07,8.57,100.0,0.03799353161441712
1369,88,9,True,Goal reached,0.05,0.00794337935674605,1,92.02,8.58,100.0,0.03807296540798458
1370,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.03807296540798458
1371,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.03807296540798458
1372,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.03807296540798458
1373,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.03807296540798458
1374,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.03807296540798458
1375,91,10,True,Goal reached,0.05,0.0059703655431704306,1,92.02,8.58,100.0,0.038098979722791346
1376,93,8,True,Goal reached,0.05,0.0,1,92.02,8.58,100.0,0.038098979722791346
1377,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.03789799306058558
1378,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03747821626087596
1379,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03747821626087596
1380,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.037414202484642764
1381,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.037414202484642764
1382,88,9,True,Goal reached,0.05,0.007149041421072866,1,92.11,8.53,100.0,0.03741724159405404
1383,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.03741724159405404
1384,88,9,True,Goal reached,0.05,0.04485090154059179,1,92.06,8.54,100.0,0.03786575060945996
1385,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03786575060945996
1386,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03786575060945996
1387,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03786575060945996
1388,86,11,True,Goal reached,0.05,0.03343548125938156,1,91.99,8.57,100.0,0.03820010542205377
1389,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.03811203762824984
1390,88,9,True,Goal reached,0.05,0.005761239860987644,1,91.99,8.57,100.0,0.03816965002685972
1391,93,8,True,Goal reached,0.05,0.0,1,91.99,8.57,100.0,0.03816965002685972
1392,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038081390256229176
1393,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038081390256229176
1394,91,10,True,Goal reached,0.05,0.002728836590620176,1,92.04,8.56,100.0,0.038029303162818134
1395,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038029303162818134
1396,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038029303162818134
1397,91,10,True,Goal reached,0.05,0.0024559529315553164,1,92.02,8.58,100.0,0.038053862692133684
1398,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.037815156392687295
1399,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.037815156392687295
1400,93,8,True,Goal reached,0.05,0.0,1,92.09,8.55,100.0,0.03779577465128096
1401,93,8,True,Goal reached,0.05,0.0,1,92.09,8.55,100.0,0.03779577465128096
1402,93,8,True,Goal reached,0.05,0.0,1,92.09,8.55,100.0,0.03779577465128096
1403,88,9,True,Goal reached,0.05,0.00616061743194507,1,92.04,8.56,100.0,0.03785738082560041
1404,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03778594291221491
1405,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03778594291221491
1406,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03778594291221491
1407,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.03773712848109394
1408,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.03773712848109394
1409,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1410,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1411,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1412,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1413,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1414,93,8,True,Goal reached,0.05,0.0,1,92.13,8.51,100.0,0.03755624048510878
1415,91,10,True,Goal reached,0.05,0.029417876192560755,1,92.11,8.53,100.0,0.03785041924703439
1416,88,9,True,Goal reached,0.05,0.01605886473340945,1,92.06,8.54,100.0,0.03801100789436848
1417,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.03801100789436848
1418,91,10,True,Goal reached,0.05,0.026898260655116246,1,92.04,8.56,100.0,0.038279990500919646
1419,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038279990500919646
1420,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038279990500919646
1421,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.038279990500919646
1422,91,10,True,Goal reached,0.05,0.030091933133441273,1,92.04,8.56,100.0,0.0385166157102071
1423,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.0385166157102071
1424,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.0385166157102071
1425,93,8,True,Goal reached,0.05,0.0,1,92.04,8.56,100.0,0.0385166157102071
1426,93,8,True,Goal reached,0.05,0.0,1,92.06,8.54,100.0,0.0381917119451948
1427,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.0379714257348601
1428,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.0379714257348601
1429,93,8,True,Goal reached,0.05,0.0,1,92.16,8.52,100.0,0.037773168145558846
1430,93,8,True,Goal reached,0.05,0.0,1,92.16,8.52,100.0,0.037773168145558846
1431,88,9,True,Goal reached,0.05,0.007926101442350841,1,92.11,8.53,100.0,0.037852429159982354
1432,93,8,True,Goal reached,0.05,0.0,1,92.11,8.53,100.0,0.037852429159982354
1433,88,9,True,Goal reached,0.05,0.017232674586225016,1,92.08,8.52,100.0,0.03764052221695774
1434,93,8,True,Goal reached,0.05,0.0,1,92.08,8.52,100.0,0.03764052221695774
1435,93,8,True,Goal reached,0.05,0.0,1,92.1,8.5,100.0,0.03758265750711555
1436,93,8,True,Goal reached,0.05,0.0,1,92.1,8.5,100.0,0.03758265750711555
1437,93,8,True,Goal reached,0.05,0.0,1,92.12,8.48,100.0,0.03723105607488403
1438,93,8,True,Goal reached,0.05,0.0,1,92.12,8.48,100.0,0.03723105607488403
1439,91,10,True,Goal reached,0.05,0.026317204965991436,1,92.1,8.5,100.0,0.03749422812454394
1440,88,9,True,Goal reached,0.05,0.002266916110755801,1,92.05,8.51,100.0,0.0375168972856515
1441,93,8,True,Goal reached,0.05,0.0,1,92.05,8.51,100.0,0.0375168972856515
1442,93,8,True,Goal reached,0.05,0.0,1,92.05,8.51,100.0,0.0375168972856515
1443,93,8,True,Goal reached,0.05,0.0,1,92.05,8.51,100.0,0.0375168972856515
1444,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1445,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1446,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1447,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1448,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1449,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1450,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1451,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.037450559890727354
1452,88,9,True,Goal reached,0.05,0.002040224499680221,1,92.04,8.48,100.0,0.0370994567883977
1453,93,8,True,Goal reached,0.05,0.0,1,92.06,8.46,100.0,0.03693665759201106
1454,93,8,True,Goal reached,0.05,0.0,1,92.06,8.46,100.0,0.03693665759201106
1455,91,10,True,Goal reached,0.05,0.002210357638404048,1,92.04,8.48,100.0,0.03695876116839511
1456,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.036637107878376686
1457,88,9,True,Goal reached,0.05,0.01228298323938759,1,92.03,8.45,100.0,0.03675993771077057
1458,93,8,True,Goal reached,0.05,0.0,1,92.03,8.45,100.0,0.03675993771077057
1459,91,10,True,Goal reached,0.05,0.005373328988859782,1,92.03,8.45,100.0,0.03678335059409665
1460,93,8,True,Goal reached,0.05,0.0,1,92.03,8.45,100.0,0.03678335059409665
1461,93,8,True,Goal reached,0.05,0.0,1,92.03,8.45,100.0,0.03678335059409665
1462,93,8,True,Goal reached,0.05,0.0,1,92.07,8.41,100.0,0.03649093720558558
1463,93,8,True,Goal reached,0.05,0.0,1,92.07,8.41,100.0,0.03649093720558558
1464,93,8,True,Goal reached,0.05,0.0,1,92.07,8.41,100.0,0.03649093720558558
1465,93,8,True,Goal reached,0.05,0.0,1,92.07,8.41,100.0,0.03649093720558558
1466,93,8,True,Goal reached,0.05,0.0,1,92.13,8.35,100.0,0.0032428378657596113
1467,93,8,True,Goal reached,0.05,0.0,1,92.18,8.34,100.0,0.003064406035388458
1468,89,12,True,Goal reached,0.05,0.02708273982010212,1,92.16,8.36,100.0,0.0032165528194235547
1469,93,8,True,Goal reached,0.05,0.0,1,92.21,8.35,100.0,0.0031371190258560945
1470,93,8,True,Goal reached,0.05,0.0,1,92.21,8.35,100.0,0.0031371190258560945
1471,88,9,True,Goal reached,0.05,0.0071334912981200205,1,92.16,8.36,100.0,0.0032084539388372944
1472,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.0032084539388372944
1473,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.0032084539388372944
1474,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.0032084539388372944
1475,93,8,True,Goal reached,0.05,0.0,1,92.18,8.34,100.0,0.0031487502834055903
1476,93,8,True,Goal reached,0.05,0.0,1,92.18,8.34,100.0,0.0031487502834055903
1477,93,8,True,Goal reached,0.05,0.0,1,92.18,8.34,100.0,0.0031487502834055903
1478,93,8,True,Goal reached,0.05,0.0,1,92.18,8.34,100.0,0.0031487502834055903
1479,86,11,True,Goal reached,0.05,0.024588389463239935,1,92.11,8.37,100.0,0.0033946341780379894
1480,91,10,True,Goal reached,0.05,0.004352396480975074,1,92.09,8.39,100.0,0.0034381581428477403
1481,93,8,True,Goal reached,0.05,0.0,1,92.09,8.39,100.0,0.0034381581428477403
1482,91,10,True,Goal reached,0.05,0.023685484469396556,1,92.12,8.4,100.0,0.0036035225733309774
1483,93,8,True,Goal reached,0.05,0.0,1,92.12,8.4,100.0,0.0036035225733309774
1484,93,8,True,Goal reached,0.05,0.0,1,92.17,8.39,100.0,0.0031550135579250594
1485,88,9,True,Goal reached,0.05,0.005185115874880353,1,92.12,8.4,100.0,0.003206864716673863
1486,93,8,True,Goal reached,0.05,0.0,1,92.12,8.4,100.0,0.003206864716673863
1487,93,8,True,Goal reached,0.05,0.0,1,92.12,8.4,100.0,0.003206864716673863
1488,88,9,True,Goal reached,0.05,0.014452978260067084,1,92.14,8.38,100.0,0.003017039686680718
1489,83,10,True,Goal reached,0.05,0.005778127951472811,1,92.04,8.4,100.0,0.0030748209661954464
1490,88,9,True,Goal reached,0.05,0.005200315156329793,1,92.04,8.4,100.0,0.0030692117191488677
1491,93,8,True,Goal reached,0.05,0.0,1,92.04,8.4,100.0,0.0030692117191488677
1492,83,10,True,Goal reached,0.05,0.019532661962081477,1,91.94,8.42,100.0,0.0032645383387696824
1493,93,8,True,Goal reached,0.05,0.0,1,91.94,8.42,100.0,0.0032645383387696824
1494,93,8,True,Goal reached,0.05,0.0,1,91.96,8.4,100.0,0.0032372499728634805
1495,93,8,True,Goal reached,0.05,0.0,1,91.96,8.4,100.0,0.0032372499728634805
1496,93,8,True,Goal reached,0.05,0.0,1,91.96,8.4,100.0,0.0032372499728634805
1497,93,8,True,Goal reached,0.05,0.0,1,91.98,8.38,100.0,0.0032126904435479274
1498,93,8,True,Goal reached,0.05,0.0,1,91.98,8.38,100.0,0.0032126904435479274
1499,93,8,True,Goal reached,0.05,0.0,1,91.98,8.38,100.0,0.0032126904435479274
1500,86,11,True,Goal reached,0.05,0.019879184793531124,1,91.91,8.41,100.0,0.003411482291483239
1501,93,8,True,Goal reached,0.05,0.0,1,91.91,8.41,100.0,0.003411482291483239
1502,88,9,True,Goal reached,0.05,0.0018362020497022513,1,91.86,8.42,100.0,0.003429844311980261
1503,93,8,True,Goal reached,0.05,0.0,1,91.91,8.41,100.0,0.0033682381376608107
1504,93,8,True,Goal reached,0.05,0.0,1,91.91,8.41,100.0,0.0033682381376608107
1505,86,11,True,Goal reached,0.05,0.0106812552749318,1,91.84,8.44,100.0,0.0034750506904101287
1506,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0034750506904101287
1507,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0034750506904101287
1508,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0034750506904101287
1509,83,10,True,Goal reached,0.05,0.017579395765871197,1,91.74,8.46,100.0,0.0036508446480688407
1510,91,10,True,Goal reached,0.05,0.07741696840507473,1,91.72,8.48,100.0,0.004425014332119588
1511,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.004425014332119588
1512,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.004425014332119588
1513,83,10,True,Goal reached,0.05,0.0274217544192652,1,91.62,8.5,100.0,0.00469923187631224
1514,93,8,True,Goal reached,0.05,0.0,1,91.62,8.5,100.0,0.00469923187631224
1515,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.004405053114386632
1516,91,10,True,Goal reached,0.05,0.024374465838086223,1,91.67,8.49,100.0,0.0044882091254334
1517,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.0044882091254334
1518,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.004219226518882238
1519,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.004219226518882238
1520,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.004219226518882238
1521,91,10,True,Goal reached,0.05,0.003525441149591302,1,91.67,8.49,100.0,0.004254480930378151
1522,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1523,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1524,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1525,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1526,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1527,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1528,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003953561599043738
1529,91,10,True,Goal reached,0.05,0.001989321874560801,1,91.67,8.49,100.0,0.003973454817789346
1530,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.003973454817789346
1531,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.0038941938033658376
1532,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.0038941938033658376
1533,93,8,True,Goal reached,0.05,0.0,1,91.77,8.47,100.0,0.003721867057503587
1534,88,9,True,Goal reached,0.05,0.004680283640695393,1,91.72,8.48,100.0,0.003768669893910541
1535,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.003768669893910541
1536,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.003768669893910541
1537,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.003768669893910541
1538,88,9,True,Goal reached,0.05,0.05496052835344045,1,91.67,8.49,100.0,0.004318275177444946
1539,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.004055103127785032
1540,83,10,True,Goal reached,0.05,0.011054684915450252,1,91.64,8.48,100.0,0.004142980815831976
1541,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.004142980815831976
1542,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.004142980815831976
1543,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.004142980815831976
1544,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.004142980815831976
1545,89,12,True,Goal reached,0.05,0.021937019254281154,1,91.6,8.52,100.0,0.004362351008374787
1546,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1547,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1548,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1549,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1550,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1551,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.004362351008374787
1552,93,8,True,Goal reached,0.05,0.0,1,91.65,8.51,100.0,0.004341948763377985
1553,93,8,True,Goal reached,0.05,0.0,1,91.65,8.51,100.0,0.004341948763377985
1554,93,8,True,Goal reached,0.05,0.0,1,91.65,8.51,100.0,0.004341948763377985
1555,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.004319845186993945
1556,91,10,True,Goal reached,0.05,0.01740168922964358,1,91.65,8.51,100.0,0.00449386207929038
1557,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.0043710322468965045
1558,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.0043710322468965045
1559,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.004317298957007907
1560,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.004317298957007907
1561,91,10,True,Goal reached,0.05,0.0017903896871018787,1,91.7,8.5,100.0,0.004335202853878926
1562,88,9,True,Goal reached,0.05,0.004212255276627275,1,91.65,8.51,100.0,0.004377325406645198
1563,88,9,True,Goal reached,0.05,0.01550940712759541,1,91.6,8.52,100.0,0.0045324194779211525
1564,88,9,True,Goal reached,0.05,0.0012716360536586535,1,91.55,8.53,100.0,0.004545135838457739
1565,86,11,True,Goal reached,0.05,0.022471509903184028,1,91.48,8.56,100.0,0.004769850937489579
1566,93,8,True,Goal reached,0.05,0.0,1,91.48,8.56,100.0,0.004769850937489579
1567,93,8,True,Goal reached,0.05,0.0,1,91.48,8.56,100.0,0.004769850937489579
1568,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.004499023539288558
1569,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.004499023539288558
1570,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.004499023539288558
1571,93,8,True,Goal reached,0.05,0.0,1,91.57,8.51,100.0,0.0044276886263073575
1572,93,8,True,Goal reached,0.05,0.0,1,91.57,8.51,100.0,0.0044276886263073575
1573,91,10,True,Goal reached,0.05,0.02131693602245832,1,91.55,8.53,100.0,0.004640857986531941
1574,88,9,True,Goal reached,0.05,0.004990100119883323,1,91.5,8.54,100.0,0.0046907589877307745
1575,93,8,True,Goal reached,0.05,0.0,1,91.5,8.54,100.0,0.0046907589877307745
1576,93,8,True,Goal reached,0.05,0.0,1,91.5,8.54,100.0,0.0046907589877307745
1577,93,8,True,Goal reached,0.05,0.0,1,91.5,8.54,100.0,0.0046907589877307745
1578,88,9,True,Goal reached,0.05,0.0016525818447377105,1,91.45,8.55,100.0,0.004707284806178151
1579,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.004461400911545752
1580,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.0044178769467360015
1581,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.0044178769467360015
1582,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.004181022102042036
1583,91,10,True,Goal reached,0.05,0.01974331732885304,1,91.54,8.5,100.0,0.004378455275330566
1584,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.004378455275330566
1585,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.004326604116581763
1586,88,9,True,Goal reached,0.05,0.0011444724483027358,1,91.54,8.5,100.0,0.00433804884106479
1587,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.00433804884106479
1588,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.004193519058464119
1589,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.004135737778949391
1590,93,8,True,Goal reached,0.05,0.0,1,91.74,8.46,100.0,0.004083734627386093
1591,93,8,True,Goal reached,0.05,0.0,1,91.74,8.46,100.0,0.004083734627386093
1592,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1593,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1594,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1595,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1596,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1597,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.0038884080077652783
1598,88,9,True,Goal reached,0.05,0.013958466414848658,1,91.79,8.45,100.0,0.004027992671913765
1599,93,8,True,Goal reached,0.05,0.0,1,91.79,8.45,100.0,0.004027992671913765
1600,93,8,True,Goal reached,0.05,0.0,1,91.86,8.42,100.0,0.0038292008239784537
1601,88,9,True,Goal reached,0.05,0.01582145618928621,1,91.81,8.43,100.0,0.003987415385871316
1602,91,10,True,Goal reached,0.05,0.0016113507183916909,1,91.84,8.44,100.0,0.00398516687255821
1603,88,9,True,Goal reached,0.05,0.004491090107890727,1,91.79,8.45,100.0,0.004030077773637117
1604,91,10,True,Goal reached,0.05,0.020532122360506833,1,91.77,8.47,100.0,0.004235398997242186
1605,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.004128586444492868
1606,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.004128586444492868
1607,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.004128586444492868
1608,93,8,True,Goal reached,0.05,0.0,1,91.84,8.44,100.0,0.004128586444492868
1609,93,8,True,Goal reached,0.05,0.0,1,91.94,8.42,100.0,0.0039527924868341556
1610,88,9,True,Goal reached,0.05,0.049464475518092854,1,91.91,8.41,100.0,0.003673267557964337
1611,93,8,True,Goal reached,0.05,0.0,1,91.91,8.41,100.0,0.003673267557964337
1612,93,8,True,Goal reached,0.05,0.0,1,91.91,8.41,100.0,0.003673267557964337
1613,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003399050013771685
1614,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003399050013771685
1615,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003399050013771685
1616,91,10,True,Goal reached,0.05,0.001450215646556785,1,92.01,8.39,100.0,0.003169807511856391
1617,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003169807511856391
1618,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003169807511856391
1619,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003169807511856391
1620,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.003169807511856391
1621,88,9,True,Goal reached,0.05,0.022211621079605948,1,91.98,8.38,100.0,0.0033566693111565372
1622,93,8,True,Goal reached,0.05,0.0,1,91.98,8.38,100.0,0.0033566693111565372
1623,89,12,True,Goal reached,0.05,0.009613129747435778,1,91.94,8.42,100.0,0.003452800608630895
1624,93,8,True,Goal reached,0.05,0.0,1,91.94,8.42,100.0,0.003452800608630895
1625,91,10,True,Goal reached,0.05,0.015661520306679222,1,91.92,8.44,100.0,0.0036094158116976873
1626,91,10,True,Goal reached,0.05,0.007786635095428096,1,91.9,8.46,100.0,0.003687282162651968
1627,91,10,True,Goal reached,0.05,0.019185242420206805,1,91.88,8.48,100.0,0.003879134586854036
1628,93,8,True,Goal reached,0.05,0.0,1,91.88,8.48,100.0,0.003879134586854036
1629,91,10,True,Goal reached,0.05,0.0187558972273294,1,91.88,8.48,100.0,0.0040468003403817225
1630,93,8,True,Goal reached,0.05,0.0,1,91.88,8.48,100.0,0.0040468003403817225
1631,93,8,True,Goal reached,0.05,0.0,1,91.88,8.48,100.0,0.0040468003403817225
1632,91,10,True,Goal reached,0.05,0.001305194081908212,1,91.86,8.5,100.0,0.004059852281200804
1633,93,8,True,Goal reached,0.05,0.0,1,91.86,8.5,100.0,0.004059852281200804
1634,93,8,True,Goal reached,0.05,0.0,1,91.91,8.49,100.0,0.0040130494447938505
1635,86,11,True,Goal reached,0.05,0.04036581138652906,1,91.84,8.52,100.0,0.004416707558659141
1636,93,8,True,Goal reached,0.05,0.0,1,91.84,8.52,100.0,0.004416707558659141
1637,93,8,True,Goal reached,0.05,0.0,1,91.84,8.52,100.0,0.004416707558659141
1638,88,9,True,Goal reached,0.05,0.012562619773362371,1,91.84,8.52,100.0,0.00399272847285836
1639,88,9,True,Goal reached,0.05,0.03632923024787971,1,91.79,8.53,100.0,0.004356020775337157
1640,91,10,True,Goal reached,0.05,0.0028556073311634123,1,91.87,8.53,100.0,0.004274029999494289
1641,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004274029999494289
1642,89,12,True,Goal reached,0.05,0.007007971585878181,1,91.83,8.57,100.0,0.004344109715353071
1643,93,8,True,Goal reached,0.05,0.0,1,91.83,8.57,100.0,0.004344109715353071
1644,93,8,True,Goal reached,0.05,0.0,1,91.83,8.57,100.0,0.004344109715353071
1645,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1646,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1647,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1648,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
